 5.31400000e-07  4.00000000e+02  5.31400000e-07  6.00000000e+02  5.31400000e-07 -2.00000000e+04 
 5.36400000e-07  4.00000000e+02  5.36400000e-07  6.00000000e+02  5.36400000e-07 -2.00000000e+04 
 5.41400000e-07  4.00000000e+02  5.41400000e-07  6.00000000e+02  5.41400000e-07 -2.00000000e+04 
 5.46400000e-07  4.00000000e+02  5.46400000e-07  6.00000000e+02  5.46400000e-07 -2.00000000e+04 
 5.51400000e-07  4.00000000e+02  5.51400000e-07  6.00000000e+02  5.51400000e-07 -2.00000000e+04 
 5.56400000e-07  4.00000000e+02  5.56400000e-07  6.00000000e+02  5.56400000e-07 -2.00000000e+04 
 5.61400000e-07  4.00000000e+02  5.61400000e-07  6.00000000e+02  5.61400000e-07 -2.00000000e+04 
 5.66400000e-07  4.00000000e+02  5.66400000e-07  6.00000000e+02  5.66400000e-07 -2.00000000e+04 
 5.71400000e-07  4.00000000e+02  5.71400000e-07  6.00000000e+02  5.71400000e-07 -2.00000000e+04 
 5.76400000e-07  4.00000000e+02  5.76400000e-07  6.00000000e+02  5.76400000e-07 -2.00000000e+04 
 5.81400000e-07  4.00000000e+02  5.81400000e-07  6.00000000e+02  5.81400000e-07 -2.00000000e+04 
 5.86400000e-07  4.00000000e+02  5.86400000e-07  6.00000000e+02  5.86400000e-07 -2.00000000e+04 
 5.91400000e-07  4.00000000e+02  5.91400000e-07  6.00000000e+02  5.91400000e-07 -2.00000000e+04 
 5.96400000e-07  4.00000000e+02  5.96400000e-07  6.00000000e+02  5.96400000e-07 -2.00000000e+04 
 6.01400000e-07  4.00000000e+02  6.01400000e-07  6.00000000e+02  6.01400000e-07 -2.00000000e+04 
 6.06400000e-07  4.00000000e+02  6.06400000e-07  6.00000000e+02  6.06400000e-07 -2.00000000e+04 
 6.11400000e-07  4.00000000e+02  6.11400000e-07  6.00000000e+02  6.11400000e-07 -2.00000000e+04 
 6.16400000e-07  4.00000000e+02  6.16400000e-07  6.00000000e+02  6.16400000e-07 -2.00000000e+04 
 6.21400000e-07  4.00000000e+02  6.21400000e-07  6.00000000e+02  6.21400000e-07 -2.00000000e+04 
 6.26400000e-07  4.00000000e+02  6.26400000e-07  6.00000000e+02  6.26400000e-07 -2.00000000e+04 
 6.31400000e-07  4.00000000e+02  6.31400000e-07  6.00000000e+02  6.31400000e-07 -2.00000000e+04 
 6.36400000e-07  4.00000000e+02  6.36400000e-07  6.00000000e+02  6.36400000e-07 -2.00000000e+04 
 6.41400000e-07  4.00000000e+02  6.41400000e-07  6.00000000e+02  6.41400000e-07 -2.00000000e+04 
 6.46400000e-07  4.00000000e+02  6.46400000e-07  6.00000000e+02  6.46400000e-07 -2.00000000e+04 
 6.51400000e-07  4.00000000e+02  6.51400000e-07  6.00000000e+02  6.51400000e-07 -2.00000000e+04 
 6.56400000e-07  4.00000000e+02  6.56400000e-07  6.00000000e+02  6.56400000e-07 -2.00000000e+04 
 6.61400000e-07  4.00000000e+02  6.61400000e-07  6.00000000e+02  6.61400000e-07 -2.00000000e+04 
 6.66400000e-07  4.00000000e+02  6.66400000e-07  6.00000000e+02  6.66400000e-07 -2.00000000e+04 
 6.71400000e-07  4.00000000e+02  6.71400000e-07  6.00000000e+02  6.71400000e-07 -2.00000000e+04 
 6.76400000e-07  4.00000000e+02  6.76400000e-07  6.00000000e+02  6.76400000e-07 -2.00000000e+04 
 6.81400000e-07  4.00000000e+02  6.81400000e-07  6.00000000e+02  6.81400000e-07 -2.00000000e+04 
 6.86400000e-07  4.00000000e+02  6.86400000e-07  6.00000000e+02  6.86400000e-07 -2.00000000e+04 
